14:57:51.749 | INFO | BookommerceApplication: Starting BookommerceApplication using Java 21.0.3 with PID 16640 (C:\Users\PC\OneDrive\Desktop\bookommerce\resource-server\target\classes started by PC in C:\Users\PC\OneDrive\Desktop\bookommerce\resource-server)
15:29:26.008 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.012 | DEBUG | FilterChainProxy: Secured GET /api/genres
15:29:26.010 | DEBUG | FilterChainProxy: Securing GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:29:26.019 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.021 | DEBUG | FilterChainProxy: Secured GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:29:26.109 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212368209.jpg
15:29:26.109 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.110 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212368209.jpg
15:29:26.198 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212349208.jpg
15:29:26.199 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.201 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212349208.jpg
15:29:26.205 | DEBUG | FilterChainProxy: Securing GET /images/books/image_195509_1_30127_1.jpg
15:29:26.207 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.199 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:29:26.199 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491361.jpg
15:29:26.206 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491866.jpg
15:29:26.209 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.210 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491866.jpg
15:29:26.208 | DEBUG | FilterChainProxy: Secured GET /images/books/image_195509_1_30127_1.jpg
15:29:26.208 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.217 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:29:26.209 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.221 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491361.jpg
15:29:26.248 | DEBUG | FilterChainProxy: Securing GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:29:26.250 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.251 | DEBUG | FilterChainProxy: Secured GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:29:26.273 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:29:26.276 | DEBUG | FilterChainProxy: Securing GET /images/books/image_217968.jpg
15:29:26.278 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.276 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.297 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:29:26.294 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:29:26.306 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:26.295 | DEBUG | FilterChainProxy: Secured GET /images/books/image_217968.jpg
15:29:26.307 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:29:29.413 | DEBUG | FilterChainProxy: Securing GET /api/books/33
15:29:29.415 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:29.417 | DEBUG | FilterChainProxy: Secured GET /api/books/33
15:29:29.467 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:29:29.469 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:29:29.469 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:31:24.581 | DEBUG | FilterChainProxy: Securing GET /api/books/33
15:31:24.582 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:24.583 | DEBUG | FilterChainProxy: Secured GET /api/books/33
15:31:24.863 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:31:24.869 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:24.870 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:31:26.953 | DEBUG | FilterChainProxy: Securing GET /api/genres
15:31:26.959 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:26.961 | DEBUG | FilterChainProxy: Secured GET /api/genres
15:31:26.978 | DEBUG | FilterChainProxy: Securing GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:31:26.993 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:26.994 | DEBUG | FilterChainProxy: Secured GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:31:27.159 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:31:27.165 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.168 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:31:27.292 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:31:27.298 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.309 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491361.jpg
15:31:27.330 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.310 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:31:27.331 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491361.jpg
15:31:27.375 | DEBUG | FilterChainProxy: Securing GET /images/books/image_195509_1_30127_1.jpg
15:31:27.379 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.381 | DEBUG | FilterChainProxy: Secured GET /images/books/image_195509_1_30127_1.jpg
15:31:27.384 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212368209.jpg
15:31:27.394 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.395 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212368209.jpg
15:31:27.410 | DEBUG | FilterChainProxy: Securing GET /images/books/image_217968.jpg
15:31:27.433 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.444 | DEBUG | FilterChainProxy: Secured GET /images/books/image_217968.jpg
15:31:27.361 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212349208.jpg
15:31:27.464 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:31:27.464 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491866.jpg
15:31:27.478 | DEBUG | FilterChainProxy: Securing GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:31:27.481 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.497 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.498 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.498 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:31:27.501 | DEBUG | FilterChainProxy: Secured GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:31:27.500 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:31:27.500 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212349208.jpg
15:31:27.500 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491866.jpg
15:32:09.902 | DEBUG | FilterChainProxy: Securing GET /api/books/45
15:32:09.903 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:32:09.904 | DEBUG | FilterChainProxy: Secured GET /api/books/45
15:32:09.966 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:32:09.968 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:32:09.968 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:35:26.685 | DEBUG | FilterChainProxy: Securing GET /api/genres
15:35:26.687 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:26.687 | DEBUG | FilterChainProxy: Secured GET /api/genres
15:35:26.692 | DEBUG | FilterChainProxy: Securing GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:35:26.693 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:26.694 | DEBUG | FilterChainProxy: Secured GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:35:26.929 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:35:26.931 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:26.932 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:35:26.933 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212349208.jpg
15:35:26.935 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:26.938 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212349208.jpg
15:35:26.956 | DEBUG | FilterChainProxy: Securing GET /images/books/image_217968.jpg
15:35:26.959 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:26.960 | DEBUG | FilterChainProxy: Secured GET /images/books/image_217968.jpg
15:35:26.959 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212368209.jpg
15:35:26.969 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:26.980 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212368209.jpg
15:35:26.997 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491361.jpg
15:35:27.000 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:27.001 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:35:27.003 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491361.jpg
15:35:27.005 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:27.007 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:35:27.016 | DEBUG | FilterChainProxy: Securing GET /images/books/image_195509_1_30127_1.jpg
15:35:27.018 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:27.019 | DEBUG | FilterChainProxy: Secured GET /images/books/image_195509_1_30127_1.jpg
15:35:27.023 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:35:27.027 | DEBUG | FilterChainProxy: Securing GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:35:27.029 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:27.034 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:35:27.034 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:27.035 | DEBUG | FilterChainProxy: Secured GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:35:27.035 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491866.jpg
15:35:27.037 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:27.039 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491866.jpg
15:35:28.977 | DEBUG | FilterChainProxy: Securing GET /api/books/45
15:35:28.977 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:28.978 | DEBUG | FilterChainProxy: Secured GET /api/books/45
15:35:29.029 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:35:29.029 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:29.029 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:35:35.432 | DEBUG | FilterChainProxy: Securing GET /api/carts
15:35:36.322 | DEBUG | OpaqueTokenAuthenticationProvider: Authenticated token
15:35:36.329 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to BearerTokenAuthentication [Principal=org.springframework.security.oauth2.server.resource.introspection.OAuth2IntrospectionAuthenticatedPrincipal@6a85ee6b, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[ROLE_CUSTOMER]]
15:35:36.330 | DEBUG | FilterChainProxy: Secured GET /api/carts
15:35:36.560 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491866.jpg
15:35:36.560 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:36.560 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491866.jpg
15:35:36.570 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:35:36.572 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:36.574 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:35:46.174 | DEBUG | FilterChainProxy: Securing DELETE /api/carts/items/38
15:35:46.499 | DEBUG | OpaqueTokenAuthenticationProvider: Authenticated token
15:35:46.499 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to BearerTokenAuthentication [Principal=org.springframework.security.oauth2.server.resource.introspection.OAuth2IntrospectionAuthenticatedPrincipal@71f20d4d, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[ROLE_CUSTOMER]]
15:35:46.500 | DEBUG | FilterChainProxy: Secured DELETE /api/carts/items/38
15:35:47.004 | DEBUG | FilterChainProxy: Securing GET /api/carts
15:35:47.317 | DEBUG | OpaqueTokenAuthenticationProvider: Authenticated token
15:35:47.317 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to BearerTokenAuthentication [Principal=org.springframework.security.oauth2.server.resource.introspection.OAuth2IntrospectionAuthenticatedPrincipal@7d248c08, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[ROLE_CUSTOMER]]
15:35:47.318 | DEBUG | FilterChainProxy: Secured GET /api/carts
15:35:48.933 | DEBUG | FilterChainProxy: Securing DELETE /api/carts/items/37
15:35:49.233 | DEBUG | OpaqueTokenAuthenticationProvider: Authenticated token
15:35:49.233 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to BearerTokenAuthentication [Principal=org.springframework.security.oauth2.server.resource.introspection.OAuth2IntrospectionAuthenticatedPrincipal@58cc7307, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[ROLE_CUSTOMER]]
15:35:49.234 | DEBUG | FilterChainProxy: Secured DELETE /api/carts/items/37
15:35:49.627 | DEBUG | FilterChainProxy: Securing GET /api/carts
15:35:49.952 | DEBUG | OpaqueTokenAuthenticationProvider: Authenticated token
15:35:49.953 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to BearerTokenAuthentication [Principal=org.springframework.security.oauth2.server.resource.introspection.OAuth2IntrospectionAuthenticatedPrincipal@740bfd47, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[ROLE_CUSTOMER]]
15:35:49.953 | DEBUG | FilterChainProxy: Secured GET /api/carts
15:35:51.975 | DEBUG | FilterChainProxy: Securing GET /api/genres
15:35:51.981 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:51.984 | DEBUG | FilterChainProxy: Secured GET /api/genres
15:35:51.988 | DEBUG | FilterChainProxy: Securing GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:35:51.988 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:51.991 | DEBUG | FilterChainProxy: Secured GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:35:52.246 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:35:52.248 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.249 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:35:52.260 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491361.jpg
15:35:52.261 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.262 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491361.jpg
15:35:52.274 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212368209.jpg
15:35:52.276 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.281 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212368209.jpg
15:35:52.283 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212349208.jpg
15:35:52.288 | DEBUG | FilterChainProxy: Securing GET /images/books/image_217968.jpg
15:35:52.285 | DEBUG | FilterChainProxy: Securing GET /images/books/image_195509_1_30127_1.jpg
15:35:52.288 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:35:52.294 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.297 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.298 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.315 | DEBUG | FilterChainProxy: Secured GET /images/books/image_195509_1_30127_1.jpg
15:35:52.310 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.315 | DEBUG | FilterChainProxy: Secured GET /images/books/image_217968.jpg
15:35:52.314 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212349208.jpg
15:35:52.329 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:35:52.344 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491866.jpg
15:35:52.353 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:35:52.366 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.363 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.366 | DEBUG | FilterChainProxy: Securing GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:35:52.367 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:35:52.371 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491866.jpg
15:35:52.379 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:35:52.379 | DEBUG | FilterChainProxy: Secured GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:35:54.347 | DEBUG | FilterChainProxy: Securing GET /api/carts
15:35:54.809 | DEBUG | OpaqueTokenAuthenticationProvider: Authenticated token
15:35:54.810 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to BearerTokenAuthentication [Principal=org.springframework.security.oauth2.server.resource.introspection.OAuth2IntrospectionAuthenticatedPrincipal@be35058, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[ROLE_CUSTOMER]]
15:35:54.811 | DEBUG | FilterChainProxy: Secured GET /api/carts
15:36:34.285 | DEBUG | FilterChainProxy: Securing GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:36:34.286 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.287 | DEBUG | FilterChainProxy: Secured GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:36:34.290 | DEBUG | FilterChainProxy: Securing GET /api/genres
15:36:34.291 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.291 | DEBUG | FilterChainProxy: Secured GET /api/genres
15:36:34.480 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:36:34.481 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.483 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
15:36:34.480 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212368209.jpg
15:36:34.492 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.493 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212368209.jpg
15:36:34.527 | DEBUG | FilterChainProxy: Securing GET /images/books/image_195509_1_30127_1.jpg
15:36:34.531 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212349208.jpg
15:36:34.533 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.534 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491866.jpg
15:36:34.534 | DEBUG | FilterChainProxy: Secured GET /images/books/image_195509_1_30127_1.jpg
15:36:34.534 | DEBUG | FilterChainProxy: Securing GET /images/books/image_217968.jpg
15:36:34.535 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.534 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.534 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.535 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491361.jpg
15:36:34.535 | DEBUG | FilterChainProxy: Secured GET /images/books/image_217968.jpg
15:36:34.535 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212349208.jpg
15:36:34.537 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491866.jpg
15:36:34.537 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.543 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491361.jpg
15:36:34.591 | DEBUG | FilterChainProxy: Securing GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:36:34.591 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:36:34.592 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.592 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.592 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
15:36:34.592 | DEBUG | FilterChainProxy: Secured GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
15:36:34.605 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:36:34.605 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:36:34.606 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:37:29.637 | DEBUG | FilterChainProxy: Securing GET /api/carts
15:37:30.194 | DEBUG | OpaqueTokenAuthenticationProvider: Authenticated token
15:37:30.203 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to BearerTokenAuthentication [Principal=org.springframework.security.oauth2.server.resource.introspection.OAuth2IntrospectionAuthenticatedPrincipal@3df3d7ca, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[ROLE_CUSTOMER]]
15:37:30.208 | DEBUG | FilterChainProxy: Secured GET /api/carts
15:38:08.132 | DEBUG | FilterChainProxy: Securing GET /api/carts
15:38:09.265 | DEBUG | OpaqueTokenAuthenticationProvider: Authenticated token
15:38:09.269 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to BearerTokenAuthentication [Principal=org.springframework.security.oauth2.server.resource.introspection.OAuth2IntrospectionAuthenticatedPrincipal@571ea66, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[ROLE_CUSTOMER]]
15:38:09.282 | DEBUG | FilterChainProxy: Secured GET /api/carts
15:38:14.031 | DEBUG | FilterChainProxy: Securing GET /api/genres
15:38:14.041 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:38:14.044 | DEBUG | FilterChainProxy: Secured GET /api/genres
15:38:14.075 | DEBUG | FilterChainProxy: Securing GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:38:14.076 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:38:14.076 | DEBUG | FilterChainProxy: Secured GET /api/books?page=0&size=10&sort=TITLE&order=ASC
15:38:14.686 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491361.jpg
15:38:14.688 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
15:38:14.694 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
15:38:14.689 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
